                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     140                                      896                  1.1000000000000001E+000                  2.0000000000000000E-002                  5.4096681871668011E+000                  9.0159419455854939E-001                  3.4157320038654201E+005                  6.6340768426312502E+002                  7.3548840748087181E-003                  9.3504887585054519E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  1.0000000000000002E-099                  1.0000000000000002E-099                  1.0000000000000002E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.1055343910731164E+000                  1.0000000000000003E-005                  1.1055330970065464E-099                  1.1055330970065464E-099                  1.1055330970065464E-099                  1.1055330970065464E-099                  1.1055330970065464E-099                  5.5276719553655851E-001                  5.5276719553655851E-001                  0.0000000000000000E+000                  1.1055343910731164E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0039169428451427E+000                  5.8988736376355011E+006                  1.6664479735429658E+007                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5737480921608756E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.7071614478333503E+008                               "r24.08.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20250403"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                  entropy                                 pressure                                     prad                                     pgas                                      eta                                  eps_nuc                                       pp                                      cno                                tri_alpha                                  c_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  c12_c12                                  c12_o16                                  o16_o16                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     logL                               extra_heat 
                                       1                  1.1055343910731164E+000                 -2.1334241680850097E+000                  5.7787239390124272E+000                 -4.1109494741363237E+000                  9.3571787983995858E+000                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  8.7625980635848677E+000                  2.2760342778749285E+009                  3.2856819833668685E+008                  1.9474660795382419E+009                 -1.1619314322348636E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8217804976533833E+000                  0.0000000000000000E+000 
                                       2                  1.1055343910731033E+000                 -2.1335099927476886E+000                  5.9148491872213489E+000                 -3.8233004148809222E+000                  9.8239429009308932E+000                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  9.2204884142466614E+000                  6.6671910624623251E+009                  1.1511356903711197E+009                  5.5160553720912056E+009                 -1.1351166505597883E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8232728187349001E+000                  0.0000000000000000E+000 
                                       3                  1.1055343910730904E+000                 -2.1335542677099841E+000                  5.9534366545952704E+000                 -3.6343678742829546E+000                  1.0043760579997638E+001                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  9.0662993825445000E+000                  1.1060138870930706E+010                  1.6423903653648176E+009                  9.4177485055658875E+009                 -1.1035806860407442E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8236464602776858E+000                  0.0000000000000000E+000 
                                       4                  1.1055343910730773E+000                 -2.1335829315960351E+000                  5.9832354174747682E+000                 -3.5186203350038965E+000                  1.0189047837594668E+001                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  9.0185716898975183E+000                  1.5454246588941418E+010                  2.1610829662113237E+009                  1.3293163622730093E+010                 -1.0860793234259946E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8227706433228184E+000                  0.0000000000000000E+000 
                                       5                  1.1055343910730644E+000                 -2.1336048931702787E+000                  6.0065013109998917E+000                 -3.4360012948749827E+000                  1.0295826776329829E+001                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  8.9935235507962172E+000                  1.9761812588096462E+010                  2.6775341232982764E+009                  1.7084278464798185E+010                 -1.0742466012799174E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8224313566160051E+000                  0.0000000000000000E+000 
                                       6                  1.1055343910730520E+000                 -2.1336223301540493E+000                  6.0253903897135430E+000                 -3.3719997673665256E+000                  1.0379676577608537E+001                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  8.9744868919014511E+000                  2.3970471549864967E+010                  3.1863342305198307E+009                  2.0784137319345135E+010                 -1.0654210386701321E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8222359757737450E+000                  0.0000000000000000E+000 
                                       7                  1.1055343910730395E+000                 -2.1336372928558913E+000                  6.0417974995157548E+000                 -3.3177547826915035E+000                  1.0451138717088529E+001                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  8.9562760975034621E+000                  2.8257824080112469E+010                  3.7061224850364528E+009                  2.4551701595076015E+010                 -1.0581349406548703E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8220793050177031E+000                  0.0000000000000000E+000 
                                       8                  1.1055343910730266E+000                 -2.1336510680849838E+000                  6.0587790566335986E+000                 -3.2629739255467181E+000                  1.0523704824674700E+001                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  8.9359114789427299E+000                  3.3396797609108635E+010                  4.3335718036338720E+009                  2.9063225805474762E+010                 -1.0509786620902222E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8219303392414075E+000                  0.0000000000000000E+000 
                                       9                  1.1055343910730093E+000                 -2.1336674326657281E+000                  6.0759291840467498E+000                 -3.2076290034636332E+000                  1.0596778329605440E+001                  1.0000000000000000E-099                  2.0000000000000000E-099                  1.0000000000000000E+000                  8.9110056876388946E+000                  3.9516487052843651E+010                  5.0751222321217194E+009                  3.4441364820721931E+010                 -1.0438204966608378E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  5.0000000000000000E-001                  5.0000000000000000E-001                  1.0000000000000000E-099                  2.8217228519690107E+000                  0.0000000000000000E+000 
