                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    2950                                     1012                  1.0000000000000000E+000                  2.0000000000000000E-002                  3.1996268937596722E+009                  2.6749626730243961E-004                  5.6759868093657169E+003                  1.3837284684121973E-004                  1.2164544287436326E-002                  1.1702549296446482E+003                  0.0000000000000000E+000                  6.1636581388697514E-046                  1.8663151885021378E-028                  2.9522746437667291E-001                  1.5819766085256137E-047                  6.7870660591762533E-001                  1.9349191596077834E-003                  6.1202577586499218E-001                  0.0000000000000000E+000                  5.3249903092911872E-005                  1.0504549190919272E-006                  1.2598615975138668E-002                  2.4248014016891203E-001                  1.7441850639072725E-005                  3.4093212039758553E-001                  1.1828993366935581E-003                  6.1192440941036141E-001                  5.9134363436046145E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7163899606541630E+001                  5.2405107297991875E+012                  4.4230193266694898E+013                  9.6226388656777905E-007                  9.6226388656777884E-007                  0.0000000000000000E+000                  5.2112520004826451E-008                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.0097254566251022E+017                               "r24.08.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20250402"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                      eta                                       pp                                      cno                                tri_alpha 
                                       1                  6.1202577586499218E-001                 -1.9149041561255871E+000                  3.9032801091702232E+000                 -3.5929665340427168E+000                  8.0893914389073771E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -1.9634226336269474E+001                  3.5537713900348090E-023                  3.5496213456101011E-034                  0.0000000000000000E+000 
                                       2                  6.1202577586498264E-001                 -1.9149084031959849E+000                  4.0394042320468690E+000                 -3.2683605001952021E+000                  8.5592707549048921E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -1.1620357731925679E+001                  7.5985773760380772E-023                  3.5507682510449442E-034                  0.0000000000000000E+000 
                                       3                  6.1202577586497298E-001                 -1.9149104145699005E+000                  4.1081231900480377E+000                 -3.1204395596600278E+000                  8.7796597138350716E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -8.0216844387167399E+000                  1.0760454690703958E-022                  3.5515925599423350E-034                  0.0000000000000000E+000 
                                       4                  6.1202577586496343E-001                 -1.9149118453636560E+000                  4.1502842081909144E+000                 -3.0199334060448271E+000                  8.9251622490180491E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -7.0935941759369339E+000                  1.3639481903823299E-022                  3.5522970612077868E-034                  0.0000000000000000E+000 
                                       5                  6.1202577586495377E-001                 -1.9149129805697969E+000                  4.1796720145447228E+000                 -2.9428737630947830E+000                  9.0339598347462395E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -6.6526132999162373E+000                  1.6365484438729125E-022                  3.5529286045575234E-034                  0.0000000000000000E+000 
                                       6                  6.1202577586494422E-001                 -1.9149139312144672E+000                  4.2018303123973659E+000                 -2.8801642477085587E+000                  9.1208898117470714E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -6.3114530071349364E+000                  1.8986800453132409E-022                  3.5535080486307775E-034                  0.0000000000000000E+000 
                                       7                  6.1202577586493467E-001                 -1.9149147540468250E+000                  4.2194604711629271E+000                 -2.8272256298974709E+000                  9.1932884735823794E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -6.0372874008911825E+000                  2.1528625039321017E-022                  3.5540470181970282E-034                  0.0000000000000000E+000 
                                       8                  6.1202577586492513E-001                 -1.9149154824554373E+000                  4.2340622271272599E+000                 -2.7814629704645539E+000                  9.2553252637824741E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -5.8118187720120966E+000                  2.4002601876356087E-022                  3.5545527450259495E-034                  0.0000000000000000E+000 
                                       9                  6.1202577586491547E-001                 -1.9149161380185182E+000                  4.2465216350385457E+000                 -2.7411603312554549E+000                  9.3095982434880096E+000                  6.7222120462980950E-001                  3.0759935387584225E-001                  2.0179441494348249E-002                 -5.6217614247416234E+000                  2.6419411934875267E-022                  3.5550303604052374E-034                  0.0000000000000000E+000 
