                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     250                                      786                  1.0000000000000000E+000                  2.0000000000000000E-002                  7.9156358950000744E+009                  4.8119001699622847E+007                  5.7895949838127663E+003                  1.3288172612090403E+000                  1.1457488358505639E+000                 -1.2531133262478902E+000                  2.2335511259853062E-002                  6.5479171486835745E-009                  9.5774413990209528E-001                  5.1012337829417163E-005                  9.4916457635568965E-003                  4.2154379356175902E-003                  2.0850244238750388E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.2500043015649076E-001                  8.2229455944942624E-004                  3.5401337006081668E-001                  2.3813130429224411E-003                  2.3493369199133925E-003                  9.2710090072765945E-003                  2.0850244238750371E-003                  7.8073628778411444E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2274143413433334E+004                  1.5467717181785129E+007                  7.5254892391308794E+009                  1.3289242452535432E+000                  1.3289242452535437E+000                  1.5720811888508833E-038                  4.6489774196504019E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.4979847132005434E+017                               "r24.08.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20250228"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  5.9089424647844876E-002                  3.7629408981506836E+000                 -6.8821508596533274E+000                  4.6847107345270009E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9247743455815719E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  5.9088390224090584E-002                  3.7636027143645854E+000                 -6.8775925363040775E+000                  4.6899320380231000E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9450901515128560E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                  5.9087110684743385E-002                  3.7643478383445061E+000                 -6.8726102111319616E+000                  4.6956608681772227E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9675410747994057E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                  5.9085845729567016E-002                  3.7654798661024471E+000                 -6.8652903682615785E+000                  4.7041149626160479E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0009960709308407E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                  5.9083358070163593E-002                  3.7678040678955020E+000                 -6.8511893022116004E+000                  4.7205452740639622E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0670564833217937E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                  5.9078541578593338E-002                  3.7704644993798131E+000                 -6.8367307230367844E+000                  4.7376709196108076E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1370573573136781E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998587508E-001                  5.9075629763214586E-002                  3.7725794758891822E+000                 -6.8261223320201658E+000                  4.7504000995546374E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1899211656290033E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998275013E-001                  5.9072788155818991E-002                  3.7758594037883753E+000                 -6.8109912670074211E+000                  4.7688210060619092E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.2675935243364747E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999997650013E-001                  5.9067299379903834E-002                  3.7793860407522510E+000                 -6.7968578340194270E+000                  4.7864931412599416E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.3426317179766920E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
