                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    6880                                      826                  1.1000000000000001E+000                  2.0000000000000000E-002                  2.9263521874346837E-006                  2.3831646231621188E-013                  4.4808112908516276E+004                  1.8593090906811804E-001                  7.1550990334948066E-003                  9.3497274277508623E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  2.7376088801361367E-049                  1.0000000000000002E-099                  1.0000000000000002E-099                  4.9999908839328866E-001                  5.0000091160671134E-001                  1.1054802914648900E+000                 -1.0000000000000000E-003                  2.7239084870172184E-052                  1.2011256971161976E-051                  1.1705266750213246E-048                  1.2086484508334771E-098                  4.9164313377798035E-071                  5.5274014428361518E-001                  5.5274014718127529E-001                  0.0000000000000000E+000                  1.1054802914648900E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7610948835785045E+000                  2.1632946442408897E+010                  5.9456509786647896E+010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5681258977992695E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.2348651790188768E+001                               "r24.08.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20250305"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                  entropy                                 pressure                                     prad                                     pgas                                      eta                                  eps_nuc                                       pp                                      cno                                tri_alpha                                  c_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  c12_c12                                  c12_o16                                  o16_o16                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     logL                               extra_heat 
                                       1                  1.1054802914648900E+000                 -2.1453843508066965E+000                  4.8777785831950382E+000                 -3.0196162418258048E+000                  9.3893521992535369E+000                  1.0000000000000000E-099                  1.1104407689326770E-095                  1.0000000000000000E+000                  5.3658235498611671E+000                  2.4510501611588426E+009                  8.1817103992746168E+004                  2.4509683440548496E+009                 -5.9892958021493667E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.1103407689326770E-095                  1.0000000000000000E-099                  3.8018531694023725E-099                  5.7027797541035596E-099                  9.9509838341949441E-001                  4.9016165805056420E-003                  1.9617881782358513E-098                 -7.3064840731313119E-001                  1.0000000000000000E+008 
                                       2                  1.1054802914648769E+000                 -2.1453919020900054E+000                  4.9459840175503560E+000                 -1.7950199232415947E+000                  9.8662614002450546E+000                  1.0000000000000004E-099                  1.1104407689326775E-095                  1.0000000000000000E+000                  1.4112874614192172E+000                  7.3495610241844692E+009                  1.5334366556250674E+005                  7.3494076805189066E+009                 -9.9999999999999997E+098                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000004E-099                  1.1103407689326775E-095                  1.0000000000000004E-099                  3.8018531694023750E-099                  5.7027797541035620E-099                  9.9509838341949441E-001                  4.9016165805056446E-003                  1.9617881782358517E-098                 -5.2707377367416566E+000                  1.0000000000000000E+008 
                                       3                  1.1054802914648640E+000                 -2.1453923523220975E+000                  5.0919682327100588E+000                 -2.5690051736208499E+000                  1.0088068446860973E+001                  1.0000000000000006E-099                  1.1104407689326775E-095                  1.0000000000000000E+000                  5.3607474580613337E+000                  1.2248092197704437E+010                  5.8830521902917081E+005                  1.2247503892485409E+010                 -5.6236183905295887E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000006E-099                  1.1103407689326775E-095                  1.0000000000000006E-099                  3.8018531694023758E-099                  5.7027797541035612E-099                  9.9509838341949441E-001                  4.9016165805056420E-003                  1.9617881782358517E-098                  8.6205416272149960E-001                  1.0000000000000000E+008 
                                       4                  1.1054802914648509E+000                 -2.1453950279541338E+000                  5.1528480098473084E+000                 -2.4859026463046843E+000                  1.0234181666259133E+001                  1.0000000000000006E-099                  1.1104407689326771E-095                  1.0000000000000000E+000                  5.3207047031635701E+000                  1.7146744092847595E+010                  1.0306751608067226E+006                  1.7145713417686789E+010                 -5.6630018112381100E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000006E-099                  1.1103407689326772E-095                  1.0000000000000006E-099                  3.8018531694023758E-099                  5.7027797541035612E-099                  9.9509838341949430E-001                  4.9016165805056437E-003                  1.9617881782358517E-098                  1.2377505321478217E-001                  1.0000000000000000E+008 
                                       5                  1.1054802914648378E+000                 -2.1453972376433090E+000                  5.2127094797859206E+000                 -2.4312858200665390E+000                  1.0345920134883835E+001                  1.0000000000000002E-099                  1.1104407689326773E-095                  1.0000000000000000E+000                  5.2744722703123506E+000                  2.2177885393552288E+010                  1.7888243148757087E+006                  2.2176096569237411E+010                 -5.7812468744984349E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000002E-099                  1.1103407689326773E-095                  1.0000000000000002E-099                  3.8018531694023742E-099                  5.7027797541035612E-099                  9.9509838341949430E-001                  4.9016165805056437E-003                  1.9617881782358517E-098                  1.0117179857357708E+000                  1.0000000000000000E+008 
                                       6                  1.1054802914648243E+000                 -2.1453992915567115E+000                  5.2618482798393273E+000                 -2.3878647745400747E+000                  1.0434713530058422E+001                  1.0000000000000002E-099                  1.1104407689326771E-095                  1.0000000000000000E+000                  5.2454368334064254E+000                  2.7209059481768387E+010                  2.8126966095093507E+006                  2.7206246785158878E+010                 -5.8794778201559010E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000002E-099                  1.1103407689326772E-095                  1.0000000000000002E-099                  3.8018531694023766E-099                  5.7027797541035637E-099                  9.9509838341949430E-001                  4.9016165805056428E-003                  1.9617881782358520E-098                  1.2587887240175601E+000                  1.0000000000000000E+008 
                                       7                  1.1054802914648112E+000                 -2.1454010547274724E+000                  5.2987011356975851E+000                 -2.3538188955943813E+000                  1.0502232093320492E+001                  1.0000000000000000E-099                  1.1104407689326773E-095                  1.0000000000000000E+000                  5.2289866214576657E+000                  3.1785722923356853E+010                  3.9494290210222993E+006                  3.1781773494335831E+010                 -5.9472849118856814E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E-099                  1.1103407689326773E-095                  1.0000000000000000E-099                  3.8018531694023758E-099                  5.7027797541035637E-099                  9.9509838341949441E-001                  4.9016165805056428E-003                  1.9617881782358510E-098                  1.3594205941965520E+000                  1.0000000000000000E+008 
                                       8                  1.1054802914647999E+000                 -2.1454024705701897E+000                  5.3313603528545332E+000                 -2.3225098861854643E+000                  1.0562643634103768E+001                  1.0000000000000002E-099                  1.1104407689326773E-095                  1.0000000000000000E+000                  5.2175349366366151E+000                  3.6529492117522659E+010                  5.3354515648059202E+006                  3.6524156665957855E+010                 -6.0029322739179918E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000002E-099                  1.1103407689326773E-095                  1.0000000000000002E-099                  3.8018531694023742E-099                  5.7027797541035629E-099                  9.9509838341949430E-001                  4.9016165805056437E-003                  1.9617881782358513E-098                  1.4085871935641383E+000                  1.0000000000000000E+008 
                                       9                  1.1054802914647861E+000                 -2.1454040908892025E+000                  5.3677096676816483E+000                 -2.2866272607589084E+000                  1.0630335588682419E+001                  1.0000000000000006E-099                  1.1104407689326776E-095                  1.0000000000000000E+000                  5.2043911627392587E+000                  4.2690927335397873E+010                  7.4570737978682639E+006                  4.2683470261600006E+010                 -6.0617159241755889E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000006E-099                  1.1103407689326777E-095                  1.0000000000000006E-099                  3.8018531694023758E-099                  5.7027797541035629E-099                  9.9509838341949430E-001                  4.9016165805056463E-003                  1.9617881782358526E-098                  1.4460788538193259E+000                  1.0000000000000000E+008 
